{'__module__': '__main__', '__dict__': <attribute '__dict__' of 'Flag' objects>, '__weakref__': <attribute '__weakref__' of 'Flag' objects>, '__doc__': None, 'diff_path': '/mnt/nas5/joonsung/SD_finetuned/sd-COCO-checkpoint-3', 'anchor': 0, 'dataset_train_name': 'members', 'dataset_test_name': 'nonmembers', 'attack': 'MoFit', 'T': 1000, 'even_num': 10, 'max_n_samples': 1, 'max_clid_samples': 1, 'trials_eacht': 1, 'train_batch_size': 8, 'dataloader_num_workers': 0, 'resolution': 512, 'image_column': 'image', 'caption_column': 'text', 't_sec': 100, 'timestep': 10, 'stpsnumi': 1, 'outdir': 'path/to/../MoFit/Results/COCO', 'dataset_config_name': None, 'cache_dir': None, 'train_data_dir': None}	/mnt/nas5/joonsung/SD_finetuned/sd-COCO-checkpoint-3	
0.48357	-0.0039762	0.0028829	0.001282	0.00020269	0.48378
0.30734	0.012521	0.0041083	-0.0024323	0.005288	0.31263
0.41598	-0.0049198	0.0055978	-0.0018508	0.00099444	0.41697
0.40795	0.0013249	-0.0004088	0.0052578	-0.0041146	0.40383
0.38659	0.0059873	0.0034455	-0.0066099	0.005839	0.39243
0.44091	-0.00059548	-0.002728	-0.0040804	-0.0075203	0.43339
0.40823	0.0078074	0.0041784	0.0022864	0.0062649	0.41449
0.30595	-0.009804	-0.0081351	-0.0037739	-0.0078842	0.29806
0.48751	-0.0051538	-0.010343	-0.0057774	-0.010998	0.47651
0.40904	-0.00082245	-0.0068788	0.0026363	-0.0046075	0.40443
0.30874	0.00031769	-0.0015727	-0.0042186	-0.0018244	0.30691
0.47933	0.0096024	-0.00020593	0.0076768	0.0038589	0.48319
0.35075	-0.0045943	-0.0066679	-0.00094548	-0.0063099	0.34444
0.39662	-0.0067112	0.0060851	0.0073108	-0.0017658	0.39486
0.48629	-0.0027933	0.014585	0.014758	0.013064	0.49935
0.43475	-0.00068223	0.00073689	0.0037351	0.00044444	0.4352
0.48386	0.012373	-0.0017461	0.0087805	0.0076774	0.49154
0.41747	-0.0046117	-1.6332e-05	-0.011081	-0.012561	0.40491
0.50713	-0.0073654	0.001669	-0.00081897	-0.0060954	0.50104
0.44208	0.012237	0.022817	0.022227	0.02349	0.46557
0.30988	-0.0077015	0.026561	0.019654	0.027068	0.33695
0.38529	-0.0017451	-0.0021865	-0.0044284	-0.0069733	0.37831
0.4592	-0.0021482	-0.0037972	0.005294	-0.0016368	0.45756
0.35966	-0.00193	-0.0027357	0.0045893	0.0019214	0.36158
0.38634	0.001228	-0.0023242	-0.007671	6.3777e-05	0.3864
0.44849	-0.0024678	0.010197	0.0037423	0.0037136	0.4522
0.13571	0.035264	0.0033059	0.03419	0.036623	0.17233
0.54719	0.0052252	0.00015372	0.009926	0.0023758	0.54956
0.42119	0.0049028	0.0099247	-0.0023095	0.00067237	0.42186
0.32941	-0.00036651	0.011027	0.011743	0.0017454	0.33115
0.29993	0.00051105	0.0020584	-5.424e-06	0.011362	0.31129
0.46538	-0.00053194	0.0015935	-0.0078014	-0.0035552	0.46183
0.43224	-0.0075472	-0.0076488	-0.0039464	-0.0040023	0.42823
0.36031	0.00088772	-0.013817	-0.0080705	-0.013908	0.34641
0.29793	-0.0013098	0.0038952	0.0008935	-0.0037426	0.29419
0.34697	0.0013611	0.0036553	0.005586	-0.0006837	0.34628
0.49581	0.00097165	-0.0088404	-0.004639	-0.008303	0.48751
0.46291	0.0010016	0.0040998	0.0014876	0.0035657	0.46648
0.1515	-0.006822	0.027469	0.020052	0.016491	0.16799
0.2022	0.050931	0.015651	0.044944	0.031567	0.23377
0.37268	0.020221	0.027141	0.016867	0.023197	0.39588
0.47645	-0.0073815	-0.012853	-0.0089825	-0.016092	0.46036
0.46212	-0.0019899	-0.0041201	0.0027683	0.0020752	0.46419
0.39455	-0.0034335	-0.004603	-0.0020917	-0.0060252	0.38853
0.41596	0.0069197	0.0078339	0.012123	0.007423	0.42339
0.31527	0.0078027	0.0066743	0.00044379	0.0038084	0.31908
0.45032	0.002056	-0.0090342	-0.0042791	-0.010271	0.44005
0.10423	0.018366	0.023954	0.008679	0.02176	0.12599
